task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
15552,11-9179,"Personal Service Managers, All Other",Operations,"Recommend or approve new program or service offerings to promote wellness and fitness, produce revenues, or minimize costs.",False,an accountable sign-off — stays with a person,False,False,False,False,False,False,True,False,False,False,0.030631173974444054,19280345.243073784,4,0,2,8,False,4,0,3,9,False,4,0,3,8,False
1583,19-4092,Forensic Science Technicians,Research,Analyze gunshot residue and bullet paths to determine how shootings occurred.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.013845723276224332,19276409.163700562,2,1,3,4,False,1,1,4,5,False,1,1,4,5,False
17003,25-2059,"Special Education Teachers, All Other",Education,"Attend in-service training, workshops, or meetings to keep abreast of current practices or trends in adapted physical education.",False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.006667452735674126,19272710.184110794,5,1,0,0,False,1,1,0,1,False,1,2,1,2,False
5271,11-9131,Postmasters and Mail Superintendents,Operations,"Confer with suppliers to obtain bids for proposed purchases and to requisition supplies, disbursing funds according to federal regulations.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.014879307342387836,19266108.057191737,3,1,2,8,False,3,1,2,8,False,3,1,4,9,False
3923,27-2023,"Umpires, Referees, and Other Sports Officials",Creative,Compile scores and other athletic records.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.028551655104008877,19264004.415426027,0,2,1,1,True,0,2,1,0,True,0,2,2,2,True
16963,19-4099,"Life, Physical, and Social Science Technicians, All Other",Research,Coordinate testing with contract laboratories and vendors.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.004296023581500698,19263659.72104088,2,1,1,5,False,2,1,2,6,False,3,1,3,7,False
21877,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Engineering,Develop industry standards of product safety.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.007636142385210737,19245142.86001778,4,0,4,9,False,4,1,4,12,False,4,0,4,11,False
20198,19-1013,Soil and Plant Scientists,Research,Plan or supervise waste management programs for composting or farming.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.014589227009020121,19228677.061868966,3,1,2,6,False,3,1,3,7,False,4,0,4,8,False
5542,19-4012,Agricultural Technicians,Research,"Perform crop production duties, such as tilling, hoeing, pruning, weeding, or harvesting crops.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.04160381406918171,19226574.454479884,1,1,1,2,False,1,1,1,4,False,2,1,3,3,False
12875,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",Sales,"Advise clients on financial and legal matters, such as investments and taxes.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.008470102777131224,19221570.987594135,4,1,3,6,False,4,1,4,6,False,4,0,4,8,False
3658,17-3025,Environmental Engineering Technologists and Technicians,Engineering,"Develop work plans, including writing specifications or establishing material, manpower, or facilities needs.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.027048418590030696,19221206.72496851,3,0,2,7,False,3,1,3,7,False,3,1,3,8,False
16261,15-2041,Statisticians,Data & analytics,"Analyze archival data, such as birth, death, and disease records.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.006029243673630425,19186596.252948094,2,1,1,4,False,1,1,2,4,False,1,1,3,5,False
5503,19-3092,Geographers,Research,"Create and modify maps, graphs, or diagrams, using geographical information software and related equipment, and principles of cartography, such as coordinate systems, longitude, latitude, elevation, topography, and map scales.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.15469826519768234,19162087.36437392,1,1,1,5,False,1,1,1,5,False,1,1,2,5,False
6012,25-1064,"Geography Teachers, Postsecondary",Education,"Keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.05880324728909496,19156275.066121176,5,0,0,7,False,5,0,0,8,False,5,1,1,5,False
19049,23-1012,Judicial Law Clerks,Legal & compliance,Participate in conferences or discussions between trial attorneys and judges.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.020825739481482263,19141126.67165963,5,0,2,9,False,1,1,2,9,False,2,1,4,10,False
21916,17-2121,Marine Engineers and Naval Architects,Engineering,"Establish arrangement of boiler room equipment and propulsion machinery, heating and ventilating systems, refrigeration equipment, piping, and other functional equipment.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.020884139096148942,19136410.236023437,4,1,4,8,False,3,1,4,8,False,3,1,4,7,False
6627,25-2023,"Career/Technical Education Teachers, Middle School",Education,Prepare and implement remedial programs for students requiring extra help.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.019617772924670217,19124444.788933534,4,0,1,7,False,3,1,2,8,False,3,1,2,9,False
21909,17-2121,Marine Engineers and Naval Architects,Engineering,Confer with research personnel to clarify or resolve problems and to develop or modify designs.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.020869985056285772,19123440.70387889,5,0,2,10,False,2,1,3,9,False,3,1,4,8,False
5867,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Education,Participate in campus and community events.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.014853984882862943,19111009.20602147,5,0,0,5,False,5,0,0,8,False,1,2,0,3,False
17610,11-9179,"Personal Service Managers, All Other",Operations,"Perform accounting duties, such as recording daily cash flow, preparing bank deposits, or generating financial statements.",False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,True,False,0.030333914010836946,19093239.298976757,2,2,2,1,False,0,2,2,2,True,2,2,3,4,False
19142,29-1129,"Therapists, All Other",Clinical,"Communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.016965406451935706,19076785.21569201,1,1,1,4,False,1,1,2,6,False,1,1,3,5,False
18679,29-1181,Audiologists,Clinical,"Engage in marketing activities, such as developing marketing plans, to promote business for private practices.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0139355236624583,19072036.445384566,4,0,2,9,False,3,0,2,8,False,3,0,2,8,False
6616,25-2023,"Career/Technical Education Teachers, Middle School",Education,"Prepare, administer, and grade tests and assignments to evaluate students' progress.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.019504682609830664,19014198.356241252,1,1,1,2,False,1,1,1,4,False,2,1,2,5,False
5746,25-1031,"Architecture Teachers, Postsecondary",Education,"Participate in student recruitment, registration, and placement activities.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.01892347246174543,18996479.218502846,3,0,1,7,False,3,0,2,7,False,3,1,2,8,False
6007,25-1064,"Geography Teachers, Postsecondary",Education,"Evaluate and grade students' class work, assignments, and papers.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.05822289912261313,18967215.624274556,2,1,1,4,False,1,1,1,5,False,1,1,2,5,False
20089,25-1082,"Library Science Teachers, Postsecondary",Education,Develop and teach online courses.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.05487127792532165,18922453.473719645,3,1,1,7,False,3,1,2,8,False,3,1,2,7,False
9292,27-1027,Set and Exhibit Designers,Creative,"Plan for location-specific issues, such as space limitations, traffic flow patterns, and safety concerns.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.024335947589767,18919872.9419002,2,1,2,4,False,3,1,4,7,False,3,1,4,5,False
9395,29-2091,Orthotists and Prosthetists,Clinical,Show and explain orthopedic and prosthetic appliances to healthcare workers.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02476563517166134,18913872.205744237,1,1,0,3,False,1,1,1,5,False,1,1,4,5,False
18830,11-9171,Funeral Home Managers,Operations,Attend or make presentations at community events to promote funeral home services or build community relationships.,False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.016925242380462207,18904338.05239746,5,0,0,6,False,5,0,1,10,False,5,0,2,8,False
3577,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",Engineering,Conduct or direct mining experiments to test or prove research findings.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.02764773398950092,18901497.756725255,3,1,2,6,False,4,1,3,6,False,3,1,3,5,False
5981,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Education,Incorporate experiential or site visit components into courses.,False,physical work — out of reach whatever its structure,False,True,False,False,False,True,False,False,False,False,0.016989480475651398,18858114.3573632,3,0,0,5,False,2,1,2,7,False,3,1,4,8,False
6400,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",Education,"Evaluate and grade students' class work, laboratory work, projects, assignments, and papers.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.08522143181769135,18842202.910596102,1,1,1,4,False,1,1,1,4,False,1,1,2,4,False
23304,43-4041,"Credit Authorizers, Checkers, and Clerks",Admin,Mail charge statements to customers.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.034654318284820976,18830359.506651167,0,2,0,0,False,0,2,1,1,False,0,2,2,2,False
7603,19-4051,Nuclear Technicians,Research,"Collect samples of air, water, gases, or solids to determine radioactivity levels of contamination.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.03389642694854221,18802720.889052797,1,1,3,1,False,1,1,4,2,False,2,1,4,3,False
3722,19-3093,Historians,Research,"Conduct historical research, and publish or present findings and theories.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.08881055062307583,18802046.148191135,3,1,2,10,False,4,1,2,8,False,3,1,2,7,False
12997,23-1022,"Arbitrators, Mediators, and Conciliators",Legal & compliance,"Organize or deliver public presentations about mediation to organizations, such as community agencies or schools.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02976647133026979,18721157.78622043,5,0,0,4,False,1,1,1,2,False,1,1,1,5,False
7272,11-9161,Emergency Management Directors,Operations,"Apply for federal funding for emergency-management-related needs, and administer and report on the progress of such grants.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.015873588460679617,18684166.03352755,3,1,2,6,False,3,1,3,5,False,4,1,3,8,False
20246,29-1024,Prosthodontists,Clinical,"Replace missing teeth and associated oral structures with permanent fixtures, such as implant-supported prostheses, crowns and bridges, or removable fixtures, such as dentures.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.10135286063369482,18673757.807455104,4,0,3,7,False,3,1,4,7,False,4,0,4,7,False
4020,27-4012,Broadcast Technicians,Creative,"Instruct trainees in use of television production equipment, filming of events, and copying and editing graphics or sound onto videotape.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.014442630221332041,18672050.494711537,3,0,1,5,False,3,1,1,6,False,2,1,2,6,False
10995,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",Creative,"Cut, bend, laminate, arrange, and fasten individual or mixed raw and manufactured materials and products to form works of art.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.036542784920892406,18663050.720671345,5,0,1,5,False,1,1,1,8,False,1,1,2,6,False
4025,27-4012,Broadcast Technicians,Creative,"Determine the number, type, and approximate location of microphones needed for best sound recording or transmission quality, and position them appropriately.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.014430405514795042,18656245.870883062,1,1,1,4,False,0,1,1,5,False,1,1,2,4,False
19168,29-1129,"Therapists, All Other",Clinical,"Communicate client assessment findings and recommendations in oral, written, audio, video, or other forms.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.01658280557828729,18646568.898116298,1,1,1,4,False,1,1,2,6,False,1,1,3,5,False
22074,17-3027,Mechanical Engineering Technologists and Technicians,Engineering,Assist mechanical engineers in product testing through activities such as setting up instrumentation for automobile crash tests.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.007337217323873886,18646080.65726496,2,1,3,5,False,1,1,3,5,False,2,1,4,3,False
4017,27-4012,Broadcast Technicians,Creative,Substitute programs in cases where signals fail.,False,physical work — out of reach whatever its structure,False,True,True,True,True,False,False,False,False,False,0.014419098036387617,18641627.078837868,0,1,2,4,False,0,2,2,1,False,1,1,3,4,False
18295,19-4012,Agricultural Technicians,Research,Document and maintain records of precision agriculture information.,True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,False,True,False,0.040319774255016906,18633174.843364812,1,2,0,2,True,0,2,1,2,True,1,1,2,3,False
5161,43-9081,Proofreaders and Copy Markers,Admin,"Compare information or figures on one record against same data on other records, or with original copy, to detect errors.",True,"checkable fast, an existing check settles it, survivable if wrong",False,False,False,False,False,False,False,True,False,False,0.10599125834218062,18627741.071995724,0,2,1,0,True,1,2,1,1,True,0,2,1,2,True
10987,25-9021,Farm and Home Management Educators,Education,"Provide direct assistance to farmers by performing activities such as purchasing or selling products and supplies, supervising properties, and collecting soil and herbage samples for testing.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03354177823728665,18600032.97379075,2,1,2,6,False,2,1,2,6,False,3,1,4,9,False
21968,17-3012,Electrical and Electronics Drafters,Engineering,Plot electrical test points on layout sheets and draw schematics for wiring test fixture heads to frames.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.012427576063238093,18579499.62121434,1,1,1,2,False,1,1,1,4,False,1,1,3,3,False
3689,19-1031,Conservation Scientists,Research,"Perform emergency duties to protect human life, government property, and natural features of park.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.010000480729259091,18536584.064996265,2,0,4,7,False,1,0,4,9,False,1,0,4,8,False
9362,27-4021,Photographers,Creative,"Employ a variety of specialized photographic materials and techniques, including infrared and ultraviolet films, macro photography, photogrammetry and sensitometry.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.007138364952920772,18513709.992830146,1,1,1,4,False,1,1,2,4,False,1,1,2,4,False
5954,25-1061,"Anthropology and Archeology Teachers, Postsecondary",Education,"Perform administrative duties, such as serving as department head.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.03443668579549333,18509970.002883974,4,0,3,10,False,4,0,3,11,False,5,0,3,11,False
6394,25-1126,"Philosophy and Religion Teachers, Postsecondary",Education,Compile bibliographies of specialized materials for outside reading assignments.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.010084597944318294,18509511.080432873,1,1,0,2,False,1,1,0,5,False,1,1,0,4,False
16585,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Engineering,"Develop robotic path motions to maximize efficiency, safety, and quality.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.018378369197307672,18486279.629886582,3,1,2,6,False,1,2,3,6,False,3,1,4,7,False
3814,25-4013,Museum Technicians and Conservators,Education,"Recommend preservation procedures, such as control of temperature and humidity, to curatorial and building staff.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.027344371240530383,18477165.87902243,3,1,2,6,False,4,1,4,6,False,4,0,4,6,False
19765,19-2042,"Geoscientists, Except Hydrologists and Geographers",Research,"Identify new sources of platinum group elements for industrial applications, such as automotive fuel cells or pollution abatement systems.",False,"no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.007618787441969365,18461892.965862304,4,1,3,6,False,4,0,4,6,False,1,1,3,5,False
18687,29-1181,Audiologists,Clinical,"Measure noise levels in workplaces and conduct hearing conservation programs in industry, military, schools, and communities.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.013468710858132513,18433160.502655692,3,2,3,5,False,3,1,4,5,False,4,0,4,8,False
17501,29-9092,Genetic Counselors,Clinical,"Explain diagnostic procedures such as chorionic villus sampling (CVS), ultrasound, fetal blood sampling, and amniocentesis.",False,no existing check settles it,False,False,False,False,False,False,False,False,True,False,0.054647205157471825,18430174.32867554,1,2,1,3,True,1,1,2,4,False,1,1,3,3,False
9298,27-1027,Set and Exhibit Designers,Creative,"Design and produce displays and materials that can be used to decorate windows, interior displays, or event locations, such as streets and fairgrounds.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.02364873277879613,18385600.879577547,2,0,1,5,False,2,1,1,8,False,3,1,2,8,False
9396,29-2091,Orthotists and Prosthetists,Clinical,Research new ways to construct and use orthopedic and prosthetic devices.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.024041991940718974,18361215.449811026,4,0,2,8,False,4,1,2,9,False,4,0,3,6,False
10998,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",Creative,"Render drawings, illustrations, and sketches of buildings, manufactured products, or models, working from sketches, blueprints, memory, models, or reference materials.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03594413683696623,18357310.48827435,2,1,1,5,False,1,1,1,6,False,1,1,1,4,False
22136,19-1031,Conservation Scientists,Research,Visit areas affected by erosion problems to identify causes or determine solutions.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.009902827070877697,18355576.241787825,2,1,1,4,False,1,1,2,5,False,4,0,3,5,False
19981,19-2041,"Environmental Scientists and Specialists, Including Health",Research,"Research environmental effects of land and water use to determine methods of improving environmental conditions or increasing outputs, such as crop yields.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0024824714068728874,18303768.355287943,4,1,2,7,False,4,1,3,8,False,4,0,3,5,False
9291,27-1027,Set and Exhibit Designers,Creative,Inspect installed exhibits for conformance to specifications and satisfactory operation of special-effects components.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.023524368139970966,18288914.1507638,1,2,2,2,False,0,1,2,4,False,1,1,4,3,False
19757,19-2021,Atmospheric and Space Scientists,Research,"Create visualizations to illustrate historical or future changes in the Earth's climate, using paleoclimate or climate geographic information systems (GIS) databases.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.02071571613500753,18270665.018451955,1,1,1,5,False,1,1,1,6,False,1,1,2,5,False
17710,15-2099,"Mathematical Science Occupations, All Other",Data & analytics,"Confer with researchers, clinicians, or information technology staff to determine data needs and programming requirements and to provide assistance with database-related research activities.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.05969828626038733,18243336.604370166,3,0,1,8,False,2,1,2,9,False,2,1,2,9,False
7271,11-9161,Emergency Management Directors,Operations,Study emergency plans used elsewhere to gather information for plan development.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.015486404047125072,18228426.747709036,1,0,0,3,False,1,1,2,4,False,1,1,2,2,False
9078,19-2021,Atmospheric and Space Scientists,Research,Collect air samples from planes or ships over land or sea to study atmospheric composition.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.020665604041127363,18226467.59487795,1,2,1,0,False,2,2,2,2,False,2,2,3,2,False
7528,19-2011,Astronomers,Research,Develop theories based on personal observations or on observations and theories of other astronomers.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.08839376194331673,18185009.981441304,4,1,2,7,False,4,1,1,7,False,4,1,2,6,False
16801,19-1029,"Biological Scientists, All Other",Research,Confer with vendors to evaluate new equipment or reagents or to discuss the customization of product lines to meet user requirements.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0031084344663252863,18164599.028176952,2,1,1,5,False,3,1,2,8,False,3,1,2,7,False
22257,19-3091,Anthropologists and Archeologists,Research,Enhance the cultural sensitivity of elementary and secondary curricula and classroom interactions in collaboration with educators and teachers.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0322001600519861,18160767.908711962,4,0,1,9,False,4,1,2,8,False,3,1,2,8,False
5821,25-1042,"Biological Science Teachers, Postsecondary",Education,Provide professional consulting services to government or industry.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.003363025941868371,18088936.991896644,4,0,2,9,False,4,0,3,11,False,5,0,4,10,False
21912,17-2121,Marine Engineers and Naval Architects,Engineering,Review work requests and compare them with previous work completed on ships to ensure that costs are economically sound.,False,nobody can tell quickly whether it worked,False,False,False,False,False,False,False,False,False,False,0.0197297072972526,18078589.255638152,3,2,2,3,False,2,1,2,5,False,3,1,3,5,False
5163,43-9081,Proofreaders and Copy Markers,Admin,"Route proofs with marked corrections to authors, editors, typists, or typesetters for correction or reprinting.",False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.10234613954820668,17987119.09870427,1,2,0,1,False,2,2,0,2,False,0,2,0,2,False
17356,29-1291,Acupuncturists,Clinical,"Formulate herbal preparations to treat conditions considering herbal properties, such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",False,physical work — out of reach whatever its structure,False,True,True,True,True,False,False,False,False,False,0.027181205999626624,17975279.446989883,3,1,3,5,False,1,1,4,4,False,3,0,4,6,False
22314,19-4051,Nuclear Technicians,Research,"Modify, devise, or maintain nuclear equipment used in operations.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.03238727925788529,17965580.064420804,2,1,4,5,False,2,1,4,4,False,3,1,4,6,False
7270,11-9161,Emergency Management Directors,Operations,"Conduct surveys to determine the types of emergency-related needs to be addressed in disaster planning, or provide technical support to others conducting such surveys.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.01525019844333096,17950398.57970714,2,1,1,3,False,2,1,3,6,False,2,1,3,6,False
6015,25-1064,"Geography Teachers, Postsecondary",Education,Maintain regularly scheduled office hours to advise and assist students.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.05500974777558057,17920470.523103107,5,0,0,8,False,1,1,1,8,False,2,1,2,8,False
6008,25-1064,"Geography Teachers, Postsecondary",Education,"Compile, administer, and grade examinations, or assign this work to others.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.05500027554194769,17917384.76302476,2,1,1,4,False,1,1,2,4,False,2,1,2,6,False
2471,41-9022,Real Estate Sales Agents,Sales,"Locate and appraise undeveloped areas for building sites, based on evaluations of area market conditions.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.0013604601368523933,17914412.967417628,4,1,3,8,False,4,1,3,7,False,4,0,3,6,False
21107,19-3022,Survey Researchers,Research,Write proposals to win new projects.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.035810566925230804,17886873.25015914,4,0,2,10,False,3,0,3,11,False,3,0,3,10,False
4669,43-3041,Gambling Cage Workers,Finance,"Sell gambling chips, tokens, or tickets to patrons or to other workers for resale to patrons.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03477636179076551,17867959.060284335,0,2,1,1,False,0,2,1,2,False,0,2,2,2,False
22057,17-3026,Industrial Engineering Technologists and Technicians,Engineering,"Compare the performance or environmental impact of nanomaterials by nanoparticle size, shape, or organization.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.003542932119573772,17862429.565005254,3,1,1,5,False,2,1,2,5,False,3,1,2,5,False
21559,13-2023,Appraisers and Assessors of Real Estate,Finance,Explain real and personal property taxes to property owners.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.008453821513296857,17849554.293490827,2,1,1,3,False,1,1,1,5,False,1,1,2,4,False
19689,17-3025,Environmental Engineering Technologists and Technicians,Engineering,"Evaluate and select technologies to clean up polluted sites, restore polluted air, water, or soil, or rehabilitate degraded ecosystems.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.025104070420048405,17839509.75084972,4,0,3,8,False,4,1,4,9,False,4,0,4,9,False
5952,25-1061,"Anthropology and Archeology Teachers, Postsecondary",Education,Collaborate with colleagues to address teaching and research issues.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.03317698212467487,17832870.08398225,5,0,0,6,False,2,1,1,8,False,3,1,2,7,False
9199,21-1013,Marriage and Family Therapists,Social services,"Write evaluations of parents and children for use by courts deciding divorce and custody cases, testifying in court if necessary.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.0037785898956162593,17816511.59007995,3,1,4,10,False,4,1,4,9,False,4,0,4,10,False
16581,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,Engineering,Document robotics test procedures and results.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.017706608728591148,17810574.852401942,1,1,0,2,False,1,1,1,3,False,1,1,2,3,False
3725,19-3093,Historians,Research,"Research the history of a particular country or region, or of a specific time period.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.08412412246503986,17809884.317424603,3,1,2,8,False,3,1,1,7,False,1,1,2,5,False
5946,25-1061,"Anthropology and Archeology Teachers, Postsecondary",Education,"Compile, administer, and grade examinations, or assign this work to others.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.03312554408678552,17805221.763119053,1,1,1,3,False,1,1,1,3,False,2,1,2,5,False
5936,25-1054,"Physics Teachers, Postsecondary",Education,Compile bibliographies of specialized materials for outside reading assignments.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.01245864789746214,17784748.52851737,1,1,0,2,False,1,1,0,3,False,1,1,1,3,False
5473,19-3041,Sociologists,Research,"Develop approaches to the solution of groups' problems, based on research findings in sociology and related disciplines.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.058478659190684366,17780114.694302034,4,0,2,8,False,4,0,3,11,False,4,0,3,10,False
18838,11-9171,Funeral Home Managers,Operations,Plan and implement changes to service offerings to meet community needs or increase funeral home revenues.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.01591713332464592,17778349.19171009,4,0,2,7,False,4,0,3,8,False,4,0,3,10,False
6091,25-1067,"Sociology Teachers, Postsecondary",Education,"Participate in student recruitment, registration, and placement activities.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.014722344824821926,17705143.414537735,3,0,1,6,False,3,1,2,6,False,3,1,2,7,False
6401,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",Education,"Initiate, facilitate, and moderate classroom discussions.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.08005021913162415,17698863.299344704,5,0,0,8,False,1,1,0,8,False,1,1,1,7,False
